Symbol,Security,GICS Sector,GICS Sub-Industry,Total Revenue,Gross Profit,Operating Income,Net Income,EBITDA,Interest Expense,Total Assets,Total Liabilities Net Minority Interest,Current Assets,Current Liabilities,Total Debt,Stockholders Equity,Inventory,Operating Cash Flow,Capital Expenditure,Free Cash Flow,Revenue Growth (YoY),Negative Equity Flag,Net Margin,Operating Margin,ROA,ROE,Current Ratio,Quick Ratio,Debt-to-Equity,Interest Coverage Ratio,Asset Turnover
TPL,Texas Pacific Land Corporation,Energy,Oil & Gas Exploration & Production,798190000.0,682129000.0,592161000.0,481376000.0,673552000.0,690000.0,1623278000.0,164371000.0,319320000.0,73569000.0,16175000.0,1458907000.0,0.0,545910000.0,-513775000.0,32135000.0,0.1308642535026487,False,0.6030844786329069,0.741879752941029,0.2965456317402195,0.3299566044991216,4.340415120499124,4.340415120499124,0.011087067235951297,858.204347826087,0.49171491266437417
TXT,Textron,Industrials,Aerospace & Defense,14799000000.0,2695000000.0,1001000000.0,921000000.0,1664000000.0,126000000.0,18129000000.0,10254000000.0,8572000000.0,4353000000.0,3878000000.0,7875000000.0,4278000000.0,1312000000.0,-383000000.0,929000000.0,0.0800613049189899,False,0.06223393472531928,0.06763970538549902,0.05080258149925534,0.11695238095238095,1.969216632207673,0.9864461291063634,0.49244444444444446,7.944444444444445,0.8163163991395003
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,44557000000.0,18239000000.0,8110000000.0,6704000000.0,11507000000.0,1419000000.0,110343000000.0,56807000000.0,28707000000.0,15189000000.0,39385000000.0,53407000000.0,5425000000.0,7818000000.0,-1525000000.0,6293000000.0,0.0391333753119242,False,0.15045896267702044,0.18201404941984425,0.06075600627135387,0.12552661636115117,1.8899861742050168,1.5328198038053855,0.7374501469844776,5.715292459478506,0.40380450051203975
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,60372000000.0,18693000000.0,7178000000.0,5494000000.0,8620000000.0,74000000.0,35767000000.0,25577000000.0,15202000000.0,13361000000.0,13489000000.0,10190000000.0,7297000000.0,6874000000.0,-1957000000.0,4917000000.0,0.0711852377572746,False,0.09100245146756775,0.11889617703571193,0.15360527860877346,0.5391560353287537,1.1377890876431405,0.5916473317865429,1.3237487733071638,97.0,1.687924623256074
TKO,TKO Group Holdings,Communication Services,Movies & Entertainment,4735151000.0,2831998000.0,835015000.0,195403000.0,1320595000.0,202724000.0,15495821000.0,6245742000.0,2329061000.0,1847163000.0,4063035000.0,3737381000.0,57126000.0,1285725000.0,-126953000.0,1158772000.0,-0.030524701790923,False,0.04126647703526244,0.17634390117654114,0.012610044992130458,0.052283403806034225,1.2608854768095723,1.229959131922846,1.0871342793255492,4.118974566405556,0.30557600013577857
TTD,Trade Desk (The),Communication Services,Advertising,2896284000.0,2277217000.0,589321000.0,443304000.0,705105000.0,0.0,6153220000.0,3668829000.0,5261004000.0,3265997000.0,436330000.0,2484391000.0,0.0,992721000.0,-209763000.0,782958000.0,0.1846561173348996,False,0.1530595756493493,0.20347486641503387,0.07204423050045342,0.178435681018004,1.6108416511099062,1.6108416511099062,0.1756285544425173,,0.47069404311888735
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,15524046000.0,5654508000.0,1467389000.0,1096087000.0,1961400000.0,69144000.0,10933679000.0,8352386000.0,3507797000.0,2614449000.0,5942895000.0,2581293000.0,3084086000.0,1635259000.0,-894770000.0,740489000.0,0.0430561751006888,False,0.0706057557417699,0.09452361839175173,0.10024869030817532,0.4246271151705754,1.3416964721820928,0.16206512347343552,2.3022938504075285,21.222217401365267,1.4198373667271555
TT,Trane Technologies,Industrials,Building Products,21321900000.0,7710200000.0,3967400000.0,2918600000.0,4281600000.0,226700000.0,21420700000.0,12819800000.0,7863000000.0,6286700000.0,4615100000.0,8579200000.0,2103600000.0,3194500000.0,-383000000.0,2811500000.0,0.0747900515167706,False,0.13688273559110586,0.18607159774691748,0.13625138300802495,0.34019488996643044,1.250735680086532,0.9161245168371324,0.5379406005221932,17.500661667401854,0.9953876390594145
TDG,TransDigm Group,Industrials,Aerospace & Defense,8831000000.0,5311000000.0,4189000000.0,2074000000.0,4568000000.0,1572000000.0,22909000000.0,32588000000.0,7012000000.0,2182000000.0,30030000000.0,-9686000000.0,2095000000.0,2038000000.0,-222000000.0,1816000000.0,0.1122166246851385,True,0.23485448986524743,0.4743517155475031,0.09053210528613209,,3.213565536205316,2.2534372135655363,,2.6647582697201018,0.3854816884193985
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,48828000000.0,,,6288000000.0,,425000000.0,143708000000.0,110814000000.0,,,9267000000.0,32894000000.0,0.0,10606000000.0,,10606000000.0,0.0516929439131558,False,0.12877856967313836,,0.04375539288000668,0.19115948197239618,,,,,0.3397723160853954
TRMB,Trimble Inc.,Information Technology,Application Software,3587300000.0,2477900000.0,611300000.0,424000000.0,783700000.0,74400000.0,9312000000.0,3475800000.0,1631900000.0,1503400000.0,1392200000.0,5836200000.0,186300000.0,386200000.0,-25300000.0,360900000.0,-0.0260635842858306,False,0.11819474256404539,0.17040671256934184,0.04553264604810996,0.07265001199410576,1.0854729280297992,0.9615538113609152,0.2385456290051746,8.216397849462366,0.38523410652920964
TFC,Truist Financial,Financials,Diversified Banks,20319000000.0,,,5307000000.0,,10119000000.0,547538000000.0,482349000000.0,,,64305000000.0,65189000000.0,0.0,5739000000.0,,5739000000.0,0.5302756439222774,False,0.26118411339140707,,0.00969247796499969,0.08140944024298578,,,,,0.037109753113025945
TYL,Tyler Technologies,Information Technology,Application Software,2332340000.0,1083700000.0,357676000.0,315603000.0,543177000.0,4995000.0,5638908000.0,1936119000.0,1843888000.0,1755445000.0,642608000.0,3702789000.0,0.0,653543000.0,-32793000.0,620750000.0,0.0909985625429471,False,0.13531603454041863,0.15335499969987224,0.05596881523869515,0.0852338602064552,1.0503820968472382,1.0503820968472382,0.1735470209077536,71.6068068068068,0.4136155440024913
TSN,Tyson Foods,Consumer Staples,Packaged Foods & Meats,54441000000.0,3562000000.0,1441000000.0,474000000.0,2579000000.0,449000000.0,36658000000.0,18431000000.0,9916000000.0,6389000000.0,8830000000.0,18085000000.0,5681000000.0,2155000000.0,-978000000.0,1177000000.0,0.0212346883265489,False,0.008706673279329917,0.02646902150952407,0.012930328986851437,0.02620956593862317,1.5520425731726404,0.662858037251526,0.48824993088194635,3.2093541202672604,1.4851055704075509
USB,U.S. Bancorp,Financials,Diversified Banks,28540000000.0,,,7570000000.0,,14321000000.0,692345000000.0,626694000000.0,,,68413000000.0,65193000000.0,0.0,7970000000.0,,7970000000.0,0.0440826778854947,False,0.2652417659425368,,0.010933855231134767,0.11611676100194807,,,,,0.04122222302464812
UBER,Uber,Industrials,Passenger Ground Transportation,52017000000.0,20679000000.0,5565000000.0,10053000000.0,6987000000.0,440000000.0,61802000000.0,33719000000.0,13993000000.0,12320000000.0,12080000000.0,27041000000.0,0.0,10099000000.0,-336000000.0,9763000000.0,0.1827959434262585,False,0.19326374070015573,0.10698425514735567,0.16266463868483222,0.3717687955327096,1.1357954545454545,1.1357954545454545,0.44672904108575867,12.647727272727273,0.8416717905569399
UDR,"UDR, Inc.",Real Estate,Multi-Family Residential REITs,1712317000.0,464127000.0,322375000.0,377704000.0,1281204000.0,196619000.0,10605674000.0,6456911000.0,186911000.0,923960000.0,6004332000.0,3288462000.0,0.0,902887000.0,-288941000.0,613946000.0,0.0242098236555846,False,0.22058065183023937,0.18826829377971485,0.03561338958749816,0.1148573406048177,0.20229338932421317,0.20229338932421317,1.825878480578459,1.639592307966168,0.16145291661802919
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,12392820000.0,4845224000.0,1548813000.0,1153479000.0,1849585000.0,0.0,6999294000.0,4195843000.0,3144146000.0,2224342000.0,2182061000.0,2803451000.0,2181127000.0,1502780000.0,-434829000.0,1067951000.0,0.0971316933043451,False,0.09307639423472623,0.12497663969943887,0.16479933547583514,0.41144967399109167,1.4135173458038377,0.43294556322723754,0.7783481858609264,,1.7705814329273781
UNP,Union Pacific Corporation,Industrials,Rail Transportation,24510000000.0,11220000000.0,9846000000.0,7138000000.0,12940000000.0,1309000000.0,69698000000.0,51231000000.0,4555000000.0,5014000000.0,32822000000.0,18467000000.0,787000000.0,9290000000.0,-3791000000.0,5499000000.0,0.010721649484536,False,0.2912280701754386,0.40171358629130965,0.10241326867341961,0.3865273190014621,0.9084563222975668,0.751495811727164,1.7773325391238426,7.521772345301757,0.35166001893885046
UAL,United Airlines Holdings,Industrials,Passenger Airlines,59070000000.0,17000000000.0,4972000000.0,3353000000.0,8412000000.0,1167000000.0,76448000000.0,61166000000.0,16857000000.0,26133000000.0,31036000000.0,15282000000.0,1556000000.0,8431000000.0,-5874000000.0,2557000000.0,0.0351716523842069,False,0.05676316234975453,0.08417132216014897,0.04385987861029719,0.21940845439078654,0.645046492939961,0.5855049171545555,2.0308860096845964,4.260497000856898,0.7726820845542067
UPS,United Parcel Service,Industrials,Air Freight & Logistics,88661000000.0,16030000000.0,7867000000.0,5572000000.0,11927000000.0,1017000000.0,73090000000.0,56835000000.0,19045000000.0,15620000000.0,28590000000.0,16227000000.0,739000000.0,8450000000.0,-3685000000.0,4765000000.0,-0.0264521796420336,False,0.06284612174462277,0.08873123470296974,0.07623477903954029,0.3433783200838109,1.219270166453265,1.1719590268886044,1.7618783508966538,7.735496558505408,1.213038719387057
URI,United Rentals,Industrials,Trading Companies & Distributors,16099000000.0,6144000000.0,3974000000.0,2494000000.0,7162000000.0,716000000.0,29866000000.0,20898000000.0,3608000000.0,3819000000.0,15670000000.0,8968000000.0,240000000.0,5190000000.0,-4528000000.0,662000000.0,0.0491365265558813,False,0.15491645443816385,0.24684763028759552,0.08350632826625594,0.278099910793934,0.9447499345378372,0.8819062581827704,1.7473238180196253,5.550279329608938,0.539041050023438
UNH,UnitedHealth Group,Health Care,Managed Health Care,447567000000.0,82917000000.0,18964000000.0,12056000000.0,23060000000.0,4002000000.0,309581000000.0,207883000000.0,90582000000.0,114897000000.0,78389000000.0,94110000000.0,0.0,19697000000.0,-3622000000.0,16075000000.0,0.118140392427263,False,0.026936749134766416,0.04237130977038075,0.03894295838568904,0.12810540856444586,0.7883756756051071,0.7883756756051071,0.832950802252683,4.738630684657672,1.4457185679999742
UHS,Universal Health Services,Health Care,Health Care Facilities,17364829000.0,15705820000.0,1994015000.0,1488796000.0,2743141000.0,152257000.0,15527593000.0,8118185000.0,3407915000.0,3239601000.0,5166503000.0,7275792000.0,232110000.0,1864397000.0,-1039847000.0,824550000.0,0.0971000954957169,False,0.08573628913938629,0.11483067296545219,0.09588066869089111,0.2046232217743443,1.0519551636142845,0.9803074514423227,0.7100949284971313,13.096376521276525,1.1183207210544481
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,122687000000.0,5369000000.0,4312000000.0,2348000000.0,6719000000.0,556000000.0,57988000000.0,31383000000.0,23210000000.0,14109000000.0,11703000000.0,23725000000.0,7591000000.0,5826000000.0,-796000000.0,5030000000.0,-0.0553891639269793,False,0.019138131994424837,0.035146348023833006,0.04049113609712354,0.09896733403582719,1.6450492593380113,1.1070238854631795,0.49327713382507904,7.755395683453237,2.115730840863627
VEEV,Veeva Systems,Health Care,Health Care Technology,3195311000.0,2413292000.0,916369000.0,908906000.0,954341000.0,0.0,8979343000.0,1764591000.0,7997630000.0,1637056000.0,95859000.0,7214752000.0,0.0,1415225000.0,,1415225000.0,0.1633615729010831,False,0.28444993304251137,0.2867855429408906,0.10122188226911479,0.12597882782388084,4.885373499745885,4.885373499745885,0.013286527381675767,,0.3558513133978733
VTR,Ventas,Real Estate,Health Care REITs,5833980000.0,2414064000.0,857524000.0,251381000.0,2271082000.0,612246000.0,27591945000.0,15006137000.0,1326092000.0,1387956000.0,13219618000.0,12527253000.0,0.0,1646726000.0,-644615000.0,1002111000.0,0.1847410355167653,False,0.04308910897877607,0.14698781963599464,0.009110666174494042,0.02006672971321007,0.9554279818668603,0.9554279818668603,1.0552687009674029,1.4006200122173114,0.2114377946172334
VLTO,Veralto,Industrials,Environmental & Facilities Services,5503000000.0,3299000000.0,1277000000.0,940000000.0,1347000000.0,96000000.0,7693000000.0,4587000000.0,3432000000.0,2056000000.0,2879000000.0,3105000000.0,307000000.0,1077000000.0,-63000000.0,1014000000.0,0.0596957442711342,False,0.1708159185898601,0.2320552425949482,0.12218900298973093,0.3027375201288245,1.6692607003891051,1.519941634241245,0.9272141706924316,13.302083333333334,0.7153256206941375
VRSN,Verisign,Information Technology,Internet Services & Infrastructure,1656600000.0,1460300000.0,1121000000.0,825700000.0,1176700000.0,77000000.0,1325900000.0,3480100000.0,652500000.0,1333100000.0,1798000000.0,-2154200000.0,0.0,1091100000.0,-22800000.0,1068300000.0,0.0636959034287915,True,0.49843052034287094,0.6766871906314137,0.6227468134851799,,0.48946065561473256,0.48946065561473256,,14.558441558441558,1.2494154913643563
VRSK,Verisk Analytics,Industrials,Research & Consulting Services,3072700000.0,2147200000.0,1343900000.0,908300000.0,1668900000.0,170900000.0,6195500000.0,5885700000.0,2765400000.0,2300300000.0,4900400000.0,309000000.0,0.0,1436000000.0,-244100000.0,1191900000.0,0.0662803206440642,False,0.29560321541315454,0.43736778728805287,0.1466064078766847,2.9394822006472494,1.2021910185627962,1.2021910185627962,15.858899676375405,7.863662960795787,0.4959567427971915
VZ,Verizon,Communication Services,Integrated Telecommunication Services,138191000000.0,81426000000.0,29259000000.0,17174000000.0,47715000000.0,6694000000.0,404258000000.0,298517000000.0,56922000000.0,62370000000.0,181643000000.0,104460000000.0,2441000000.0,37137000000.0,-17461000000.0,19676000000.0,0.0252470546339436,False,0.12427726841834852,0.2117286943433364,0.042482770903729795,0.16440742868083477,0.9126503126503126,0.8735129068462402,1.7388761248324718,4.370929190319689,0.34183862780699453
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,12001300000.0,10350000000.0,4554400000.0,3953200000.0,4866300000.0,13300000.0,25643000000.0,6977200000.0,11201000000.0,3861200000.0,2030500000.0,18665800000.0,1686800000.0,3631400000.0,-437600000.0,3193800000.0,0.0890373045616646,False,0.32939764858806964,0.3794922216759851,0.154162929454432,0.21178840446163572,2.9009116336890086,2.464052626126593,0.10878183629954248,342.43609022556393,0.46801466287095894
VRT,Vertiv,Industrials,Electrical Components & Equipment,10229900000.0,3715200000.0,1896200000.0,1332800000.0,2136600000.0,86100000.0,12212400000.0,8271100000.0,6819500000.0,4407000000.0,3227900000.0,3941300000.0,1456500000.0,2113800000.0,-226400000.0,1887400000.0,0.2768541401432886,False,0.13028475351665217,0.18535860565596926,0.10913497756378762,0.3381625352041205,1.5474245518493306,1.2169276151577038,0.8189937330322482,22.02322880371661,0.8376649962333366
VTRS,Viatris,Health Care,Pharmaceuticals,14299900000.0,5013500000.0,253500000.0,-3514900000.0,-395400000.0,471300000.0,37193100000.0,22481800000.0,9789200000.0,7094300000.0,14698000000.0,14711300000.0,3999200000.0,2315900000.0,-465100000.0,1850800000.0,-0.0298114564463712,False,-0.2457989216707809,0.017727396695081783,-0.09450408812387244,-0.23892517996370138,1.3798683450093738,0.8161481752956599,0.9990959330582614,0.5378739656269892,0.3844772283030992
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,4006116000.0,3979386000.0,3655301000.0,2775493000.0,3668230000.0,843614000.0,46724168000.0,18501581000.0,19339997000.0,724974000.0,17689740000.0,27797640000.0,0.0,2509991000.0,-1335000.0,2508656000.0,0.04076452150509,False,0.6928139374895784,0.912430144309351,0.05940165697546503,0.0998463538631337,26.67681461680005,26.67681461680005,0.6363756059866953,4.332906993008651,0.08573969685238697
V,Visa Inc.,Financials,Transaction & Payment Processing Services,40000000000.0,32145000000.0,26556000000.0,20058000000.0,26003000000.0,589000000.0,99627000000.0,61718000000.0,37766000000.0,35048000000.0,25171000000.0,37909000000.0,0.0,23059000000.0,-1482000000.0,21577000000.0,0.1133997661860491,False,0.50145,0.6639,0.20133096449757595,0.5291091825160252,1.0775507874914403,1.0775507874914403,,,0.4014975859957642
VST,Vistra Corp.,Utilities,Electric Utilities,17738000000.0,5834000000.0,2134000000.0,944000000.0,5055000000.0,982000000.0,41550000000.0,36440000000.0,9179000000.0,11814000000.0,20068000000.0,5097000000.0,1016000000.0,4070000000.0,-2752000000.0,1318000000.0,0.029842080817464,False,0.05321907768632315,0.12030668621039577,0.022719614921780987,0.18520698450068668,0.7769595395293719,0.6909598781107161,3.9372179713556994,2.1731160896130346,0.42690734055354995
VMC,Vulcan Materials Company,Materials,Construction Materials,7941100000.0,2174600000.0,1567200000.0,1076700000.0,2357500000.0,239700000.0,16700400000.0,8151500000.0,2567900000.0,956100000.0,4884700000.0,8525100000.0,680500000.0,1813000000.0,-677700000.0,1135300000.0,0.0705609555522601,False,0.13558575008500082,0.1973530115475186,0.06447150966443918,0.1262976387373755,2.6858069239619287,1.9740612906599728,0.5729786160866148,6.538172715894868,0.47550358075255683
WRB,W. R. Berkley Corporation,Financials,Property & Casualty Insurance,14639850000.0,,,1779403000.0,,126892000.0,44071071000.0,34359177000.0,,,2839725000.0,9700818000.0,0.0,3582616000.0,-169994000.0,3412622000.0,0.0692946556339258,False,0.12154516610484398,,0.040375760325860925,0.18342813977130587,,,,,0.3321872981031026
GWW,W. W. Grainger,Industrials,Industrial Machinery & Supplies & Components,17942000000.0,7009000000.0,2495000000.0,1706000000.0,2765000000.0,81000000.0,8962000000.0,4821000000.0,5484000000.0,1940000000.0,2862000000.0,3736000000.0,2394000000.0,2015000000.0,-684000000.0,1331000000.0,0.0450838769804287,False,0.09508416007134099,0.1390591907256716,0.1903592948002678,0.45663811563169165,2.8268041237113404,1.592783505154639,0.7660599571734475,30.80246913580247,2.0020084802499443
